business_id,name,photos
OBlZC2T9theJFTjovK4hdQ,Candelaria,"['https://s3-media2.fl.yelpcdn.com/bphoto/60LEHlrPXS2JlmAMe93lHQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/O4UPh7ZUiNQP0JUQq7TM4Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ifAP6_W61ZfOsGXH1oCcIQ/o.jpg']"
SHJRXxReeS1tT3wDAjNkww,Le Saint Germain,"['https://s3-media2.fl.yelpcdn.com/bphoto/YRb8ky5IFEXRp9WrXW06zQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/8eeMPzzLF94nw1x2RxrxTQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/8uEF0RGB3XZd82wE-OCAag/o.jpg']"
26Ts-2XRSeqiweSwLuyv6Q,Grenouilles,"['https://s3-media4.fl.yelpcdn.com/bphoto/fgVrLC9wMetmYwaPSGly_w/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/J_ZlLj2jT9EdQcK-sFFOXQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/pJOb8DrEixxcZ3-CyjLOEQ/o.jpg']"
wHT9bUxQCGh_gFUXdC9Y_w,L'Imprimerie,"['https://s3-media1.fl.yelpcdn.com/bphoto/LimfMZyrCbFrXOsDYcViqA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/oLHVJ6pmB-2ALJiVeNihfg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/64W8BCFRmGzsrhpk1TXpeQ/o.jpg']"
88_DkUZQlKdFM4iXmK0KpA,L'Absinthe,"['https://s3-media1.fl.yelpcdn.com/bphoto/N-BwepWU5AHj7dXbB2XN8A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/dWqVbRG_D41uU9Zz9_G16Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/uUfL0FVRMLp3y9KLdwFuHQ/o.jpg']"
hl4K9f9X_VhgEkDH9cdiwg,Chez Papa Jazz Club,"['https://s3-media4.fl.yelpcdn.com/bphoto/vU3JvwVLUozWQiGcypg-qg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/WWac5Thg26Tluhf0ezLS6Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/4wdHGDcNBSUVWNbZQ5ETBw/o.jpg']"
2rfGi9xEKzL_k0X9UD-6Vw,Balagan,"['https://s3-media1.fl.yelpcdn.com/bphoto/aBk3dOrrb8gPagKe2iuwkg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/3vJyCqPTUQ4EdS9RcpD_IQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/3ICnsRvsHOoiKXsl4J7Pig/o.jpg']"
4OEhHYGyNN5DIxpdSTUy_A,Restaurant le Meurice Alain Ducasse,"['https://s3-media1.fl.yelpcdn.com/bphoto/N205bwZ7ElwRqTYDyq94-w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/WybA7-alQM6qguCAiIEzow/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/yIKKBITbfsLyn6ecDIxAHg/o.jpg']"
4kfOSgh1GlUjcRCaYgDV8g,Le Louis,"['https://s3-media2.fl.yelpcdn.com/bphoto/zTG7LJ3ChQwZ-5rp4fF-dA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/I56mtzgZPLAfpon5KYBkFw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/b4KZ06OO3VQFGDmDTaedfg/o.jpg']"
eyHbeZgEipcb2QXJF-e_nQ,Monsieur Bleu,"['https://s3-media1.fl.yelpcdn.com/bphoto/oq5vhOtcM9nGMRPl24VuyQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/qDAij2oxwaRb-NXk-p3Bcg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/kg5NfBolUr4D5BidHdFK0Q/o.jpg']"
9Ju4NtzKkV1kXqlDHq5nUg,Café Louise,"['https://s3-media2.fl.yelpcdn.com/bphoto/T0rn_hdHY43oFKImy4FwRg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/aOlq4kXY9MyBojFPEIDHXA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/9NsgJEBvJbsrVDpOXWOWjQ/o.jpg']"
GBfg0200_34Wiu9em7a6jg,Chez Georges,"['https://s3-media2.fl.yelpcdn.com/bphoto/5V511weFJFuRI9WXAukyFQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/HtsA6-4HzK49kPpAU4zHXQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/xnspm_FL0ONphrfdbs2WSQ/o.jpg']"
luWgxwdQDUpURV21UlWslQ,Joséphine chez Dumonet,"['https://s3-media3.fl.yelpcdn.com/bphoto/tApqdQgKVEpy2a6jY9JTiw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/G5h7AfW0AghgxO4KV-Qqlw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/-821dWmIs8l-qmBC7v7a6w/o.jpg']"
vxz_Uq_hH_Ack1Av1HUbjw,Huitrerie Régis,"['https://s3-media4.fl.yelpcdn.com/bphoto/xsW00Jm0SFIN-POnjy9R6A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/cTP-nQT4SQ_Bk3Df9zPlyQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/y38UoIdXJVcRYB7eI-q-_A/o.jpg']"
vu19wj42Eq24kZrarm-5zQ,Pavillon Ledoyen,"['https://s3-media2.fl.yelpcdn.com/bphoto/bDsXm51MzpOjRRRfoQ_crw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/zt-w1nPE0iwLl9fZLnO2EQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/--fe7Z9PLju4ZA4ORtWtGA/o.jpg']"
skkSs9EZUiQeMVxEEkjIqA,Maison Sauvage,"['https://s3-media1.fl.yelpcdn.com/bphoto/8g4_T1FPKcCPUrskAcj2dQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/FmjzCwvcmEuMIS4Y6tp5mQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/t2equvOmEZnuaYLQjaNdSQ/o.jpg']"
UlY1mOSqxTkeJVStZE-X0g,Canard et Champagne,"['https://s3-media1.fl.yelpcdn.com/bphoto/EieCIjGy4Sm_NhZYpaN01Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/n48qsvRjEqZ--UZCdHzjGA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/SsKMldb89OiWrfq2oVArYw/o.jpg']"
bEvW28II36r2a-L_TWHS7Q,Poulette,"['https://s3-media3.fl.yelpcdn.com/bphoto/9BbBuTEtoQbdN9kt1Vjbkw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/IwWM13A5M6aXeLJJ_yZ8oA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/nm2upsGJxDT4cg0L5PYmMw/o.jpg']"
Xh16xM655GFnFdGAXMGiFQ,Restaurant de la Tour,"['https://s3-media3.fl.yelpcdn.com/bphoto/mNkGTO_pbm-IhROcSNzhng/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ZSu3DQg8VcozmCssV21Gxg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/yfWB-gvyZGZL0RzJqy-m_A/o.jpg']"
1MNN-H1t_0LxF2CX6HhTdA,Restaurant Sichuan,"['https://s3-media3.fl.yelpcdn.com/bphoto/ITMbssRBq4t8MTDisR8nJw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/FChku4t0O-jX6sl42ofv6g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/fN8S7KJBZkZEmmvR-aomQQ/o.jpg']"
DK98pb7ExxYUlAEfFJ3w1Q,Breizh Café,"['https://s3-media3.fl.yelpcdn.com/bphoto/wURP_E0OQy8pRLxunA8Pag/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/ZkJZUIhC7qGzL6qNe6EpRw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/q-oEKfV3z15i-FthvcQtGQ/o.jpg']"
N5d7zQtjOKbDqPsFRu2EjA,Le Bistrot des Campagnes,"['https://s3-media1.fl.yelpcdn.com/bphoto/KYyZr1KMm48m661SNOK9kg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/67zr6QyR0-fPmVP0rCKk7Q/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/-es_ZAxXAbhrzUQXs22pgg/o.jpg']"
VQwoo6uVHOdgEYFnMwZwow,Le Recrutement,"['https://s3-media4.fl.yelpcdn.com/bphoto/tmWCqfNuR_rG9D0BiJdlcQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/-TwL-C_vD_OFpkLUZemRWw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/NzusQ_3Q2fe8hmKFKzckGA/o.jpg']"
k-M_yyUEhklZeji5l7do4g,Au Pied de Fouet,"['https://s3-media1.fl.yelpcdn.com/bphoto/A53jND3mWQkdDAVoxWFTFw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/bhsfD2-mfP8ykpmUBvTU4w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/x6gWJZKUn0nkLei2j4668A/o.jpg']"
Xas45a0hugQxiroHZu9MDA,Trois Fois Plus de Piment,"['https://s3-media4.fl.yelpcdn.com/bphoto/rwz3x5LqJmc5AbMEnATMpA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/pOI4pPBUTRLYVUyuuqiPBA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/W5l6-7ld8RZZqW-tCzqNPQ/o.jpg']"
fK5KhHO8az5LVmzOPsED2g,Miznon,"['https://s3-media3.fl.yelpcdn.com/bphoto/q_AOt2rkWrL90Wg3IC5Y7g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/X21wGA2ZYyfVTimVB2yIoQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/rStlnQqGqyDR6nmZGVkKRA/o.jpg']"
c89IQ0D6xXiSMvzLaBJt8Q,Le P'tit Barcelone,"['https://s3-media2.fl.yelpcdn.com/bphoto/FnQsEkgb4Bv2OBlfcLwUeQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/ix-k9QsfvqUA37KZ-SVxaw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/3u2GwPXkSaosYs6tkoJIQw/o.jpg']"
JB7J97Y33N4g3QHP-8xEJA,Comptoir Gourmet,"['https://s3-media2.fl.yelpcdn.com/bphoto/af07lYgmbOU9T5pBnowqtw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/IrGhXuFiNHiGOplRNgOraw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/LKoAmiCRxbrpKw_FSCpkaQ/o.jpg']"
QHYSsmyPJga3GQp5NqKZXw,Ma Salle à Manger,"['https://s3-media3.fl.yelpcdn.com/bphoto/7CZ89AQf3m1hbSvdrUUGWA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/6RlgEY6QtHIaK79rf09mBg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/MMx8It-uT0pRl3pCX-SXVQ/o.jpg']"
Y71NWfl09hSFla7CYd36Jg,Café de Flore,"['https://s3-media2.fl.yelpcdn.com/bphoto/jhs7putBf376kWx0g2NtxQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/brRm_-0qrttHjjRCfcMMaA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/A2CTTGXwuH87O7CTBCTCXw/o.jpg']"
FRapsu79WOtyKK3CqqZdQw,La Tartine,"['https://s3-media4.fl.yelpcdn.com/bphoto/AQQM1BITGuuN3A3fOElruA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Zgd_lcRCH-wvqRLx4MTq4Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/EwyH-qsmhTyOxCedjI807Q/o.jpg']"
WGm2729Xmwt0XJvRq0lN3w,Kodawari Ramen,"['https://s3-media3.fl.yelpcdn.com/bphoto/jNyLpWomWjln-aHcRrftRQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Y0KZEupjfzTiEaJucjKGAg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ecKftrGq75b0vdZtsvFdOQ/o.jpg']"
NfRFVlK7-4uV8-CcXVi0KA,Two Stories,"['https://s3-media2.fl.yelpcdn.com/bphoto/4RMIVd2JjLoGh5zXpqC0Pg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Ark1z7nSFRfDLSCzfEfIRg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/hJqwK-JwIbGqutu4Dz5ahA/o.jpg']"
6AuNTHhRaDAZvcgXJ-DYdg,Le Shanghaï Hang-Zhou,"['https://s3-media1.fl.yelpcdn.com/bphoto/ImOGqPlGKgwnw8xsETSMvQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/fk8w-9CgJSOGw5ElMh1B7g/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/K2Ry-rbbhuLGaeYmncXvZA/o.jpg']"
CPy8rmc-iCi9b0qPJFNklw,Le Petit Pontoise,"['https://s3-media1.fl.yelpcdn.com/bphoto/wQuEme1IMPKoDFa331GjEg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/0r6WGabsPSTlKN0KER9sTQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/H8bJdNTdvBu6BdVwkP8c7w/o.jpg']"
zvH8SBgNcXICJ3v0ixBFCw,Hugo & Co,"['https://s3-media4.fl.yelpcdn.com/bphoto/YpDSzfwqtJ2WBOnC_s_Bug/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ZiedNM5uNsjKOqmj0Y6vEw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/NzJDbPBrXM6Fz83tfNwDvw/o.jpg']"
BYOgKkC6JSHs_sYrS3GDkg,Le Bouledogue,"['https://s3-media3.fl.yelpcdn.com/bphoto/-J6xWFZFL8qJxy_nYhl6pA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/yXlMg5bSFROvB92QFf9e1w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/POjh7Mj7tB8aQ9v26DPbPA/o.jpg']"
u0PQ2A4w14iMWrrk5pWGUA,Bistrot Richelieu,"['https://s3-media4.fl.yelpcdn.com/bphoto/m6UqngRRrkZxeYjXqCQ_RA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/p_-vO6Xng5ZDzI-kjSmg8Q/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/BIJcgMF9gdnGgPNkCYdsBQ/o.jpg']"
FKFUDUaDYDO8Xp9tqRZrBQ,San,"['https://s3-media2.fl.yelpcdn.com/bphoto/tz6zPje9gzOEqJWmk36m3Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/mGuQNrQwR0dh3ZvRLArZnQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/uN662VK3BqP1uZsiyaow9A/o.jpg']"
RpKOe8ImcDJCgrNL3nhJRQ,Le Bistrot des Halles,"['https://s3-media4.fl.yelpcdn.com/bphoto/oA-TkP-M_qp-0Apt8O0_4Q/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/NsxepNm6zLKxoF6I9WIbag/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/_Km1GCfOjW5Q4nTX7SVENA/o.jpg']"
d_tt3AgHNkphyH-fuI0e_g,Le Rigmarole,"['https://s3-media1.fl.yelpcdn.com/bphoto/DaHNQzFfRuY7miEw9qZ0AQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/5zIo38mPjfj---q7LhEvWw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/sWWcrt6QQUpAN3-H3L9kAg/o.jpg']"
wzWEeTyVtUgRfsz_eSSVKw,Le Saint André,"['https://s3-media3.fl.yelpcdn.com/bphoto/uhDpc-Lq5K0o3Ka3fOfF2Q/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/PcDts_FhmQj02mTVytQJ0w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/gJQV2f2pM_rfmEyaX-XNAQ/o.jpg']"
snXC-mZkOxsFhgLhFYbtGg,La Fresque,"['https://s3-media1.fl.yelpcdn.com/bphoto/KLzbBUR7Ekqt3ET3VoOVvA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Qj4UKPBAMxWzUpPWNy2P3A/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/1nytroGHlVlUu-3S7iwPIA/o.jpg']"
1Klp5abILcizWWVuAUW21w,Le Petit Opportun,"['https://s3-media4.fl.yelpcdn.com/bphoto/-yNd8T3UtrDIq_BAGMLwVg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/0VEZ5MNxoRtZcCFfoJRZ1Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Chfzf303-9pjsMN7rZcnYQ/o.jpg']"
WqXhQg1Nhv4pffAHp-3JyA,Ô Chateau,"['https://s3-media3.fl.yelpcdn.com/bphoto/c_4S-cerFYm5pBsKA09Vww/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/HTdGVZzDYHpHOscO5rDSMA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/nyb_USz9QZokPodNPrOu-Q/o.jpg']"
nf7DA_2nihG63h3LyFUABQ,Pizza Julia,"['https://s3-media2.fl.yelpcdn.com/bphoto/LuqG6tYQEwgjRibPZgamRw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/DJ4b15_oPhPTurgCHmVirA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/pHcljzmyOOy4vsXc2briIA/o.jpg']"
cKJURqYp2iWFaiR_QEkpUg,"Shangri-La Hotel, Paris","['https://s3-media4.fl.yelpcdn.com/bphoto/s6vSzUfV7zi7zAwaP8eNHQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/jyUSVJTnQp_6p6Tv8yPAJg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Z9VQjDk5RKB65j3IspvTww/o.jpg']"
wRgD7PjIaP_EZrTAiTNsBQ,Le Choupinet,"['https://s3-media3.fl.yelpcdn.com/bphoto/s9mJxIjxWaBKmUiIzq6ZBg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/q5YaeLVwX-bX7JgyegdmLA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/7XDcfIPJq9l-hB2iEFEZOg/o.jpg']"
JlPLkE5YaR4LzZIB-7J7ZA,La Poule au Pot,"['https://s3-media2.fl.yelpcdn.com/bphoto/eJGVksx6nO0FOPDpR7bmGg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/lOqmzdEnOj4Ijo09vpdjyg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/hASequKGGPrWFQIX_QD2Qw/o.jpg']"
Bn1ea1dkZZKvKIx-ju8sjw,Le Voltaire,"['https://s3-media2.fl.yelpcdn.com/bphoto/eGY0um2acfUHkfesialMcg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/SKpEWxEXTADv8ZxHSjikVQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/5U9Gv2vnDXi-b9pmOgn6cA/o.jpg']"
i0sd2IWFV0aRJOUA1zzRuQ,Le Brun,"['https://s3-media2.fl.yelpcdn.com/bphoto/6u_NVmldUWuJi8mZ_Jb_YA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/lYP6N16e1-ZWUziZyuT3Ww/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/cP9ctIfFBzOHewUaGYCHjQ/o.jpg']"
DECQq9NFQ_VbCVsHUsOryA,Les Caves de Bourgogne,"['https://s3-media1.fl.yelpcdn.com/bphoto/i02LCZShF_7puWoENKhfCQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/3cppBGW5PHhe40ZWGGCioQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/e3rM-0-WjaMa8VeM261HFw/o.jpg']"
aEQTW9f3_Kzi2G183OFj5Q,Anticafé,"['https://s3-media1.fl.yelpcdn.com/bphoto/55odQNq1W0xfgSBFLHK-0g/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Xh33qVrvcwVaYKro2-sp8w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/e1Gh6cHppWflGlAdTBRgpA/o.jpg']"
V_pVlZDh5vCehaGNugAZNw,Il Gigolo,"['https://s3-media3.fl.yelpcdn.com/bphoto/oN67ti_Ow4g4DhYB3Wtfig/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/e7I2iRE1yFX1XsY8dZ0tnQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/EveWVDczw1nW6pNvKVEDjg/o.jpg']"
Lid_AmfnaJijqELbl5eiVQ,Le Cochon à l'Oreille,"['https://s3-media3.fl.yelpcdn.com/bphoto/1rQD8w-9xBtK9MoV2NEKVQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Py2ZobkkZwcsWhnchaUGig/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/DojlQMAEBS5qrNUZbrXuVw/o.jpg']"
vAfDke0aeT1tNnpKu4-UrA,Frame,"['https://s3-media3.fl.yelpcdn.com/bphoto/gUlaAsULa3w0I4HSsJublQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/jSnCDBvIiMpkg2H5qIlYJg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/nHKkclnjt3R-nlwP96-mpQ/o.jpg']"
3-6yc3Kbow9hnDrlIy263w,Verjus,"['https://s3-media1.fl.yelpcdn.com/bphoto/Fsbnk8Kou_UZWDbO3eYgrA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/AmzTlM7dpUg1LCqgRA-Z7w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/R31APGJ2_bstATFhpjZJbA/o.jpg']"
j9h6Cli9THsfkTTPZUq1VQ,1995,"['https://s3-media2.fl.yelpcdn.com/bphoto/l8z3wh_eXkA1Wld16klrPA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/crEzD9FMvOhgylvNXo-keg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/yurPXwcphkDmI4xXosntmw/o.jpg']"
J6ge-0l4EFj5pXuPQRj58g,Bouillon Pigalle,"['https://s3-media1.fl.yelpcdn.com/bphoto/A5AO-i3Fo0i07XWHuO2sPQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/tMIvsOoUPGd4Ixfm7FLC7Q/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/M0HP1fCE2gth9-MxdBAOeA/o.jpg']"
SQFrdi6LAt2utTi_9wSVgg,La Buvette,"['https://s3-media2.fl.yelpcdn.com/bphoto/FMAno_Ub4wDHqAIx4f0miw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/3qr0OY4oUrJaQnyQz3QI2w/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/yzEm3ytgGALe1QZ4bKb5VQ/o.jpg']"
He1zMAp8QTGt0dklsry0rg,Comme Chez Soi,"['https://s3-media3.fl.yelpcdn.com/bphoto/dNsG1J9bWsdkZnrLK2NRng/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/TR7WBudhxWqjb6VYbChP_g/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/O4NQtb_6ROEmGo7WNWAGTA/o.jpg']"
jbBCAq2FOumM7nn9vEjpsA,L'Avant Comptoir de la Mer,"['https://s3-media1.fl.yelpcdn.com/bphoto/gupUXeD73VyW9FmoJrvk8A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/198RaZIBjvDNwyantwL3uw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/wQBXTeF9IdmHpiOTHPp0lg/o.jpg']"
98LviFs0Q9iFKrSRvAg6XQ,Mich Sandwiches,"['https://s3-media3.fl.yelpcdn.com/bphoto/gtNR0a2KPWlAS1DodQp4Sg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/S-BkicVnziU6wjhf58MTwA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/uWSxW_5ADQixLKaLvpxjDg/o.jpg']"
egX8nlHUZceWCPDVdx9raw,Arnaud Nicolas,"['https://s3-media3.fl.yelpcdn.com/bphoto/ywzuvddAhIYRtUjlHJQ2_g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/QFWNQPaBInz2SvT2fV1BpA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/8iuhV-HhM8PMSe61lQTaBg/o.jpg']"
-YKc0e0z_47s8JeXA2feOg,La Tour de Montlhéry ou chez Denise,"['https://s3-media4.fl.yelpcdn.com/bphoto/AP6BVrOydVH6t4iFJzigWQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/DvXPPQWrWZRVZWIwVz9kdQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/erKb_jPuJrpD46bHazieKQ/o.jpg']"
tDSgQ7OSjH8t_4CUKF5w2A,La Rotonde,"['https://s3-media2.fl.yelpcdn.com/bphoto/QXZDBMXGn1uMgX8vUtYKtg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/6XsegbfvzCVXr32IstlMyg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/9GdF6P4Jo5DPfX_xfaI6GQ/o.jpg']"
xEg_qiHxlud17zHXrTrFSQ,Ferdi,"['https://s3-media1.fl.yelpcdn.com/bphoto/dGNyb0ZYW4pufQdCB6B2zQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/nYv536uvgroUjqZIiXXZOA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/U68TJpnpFTXIWcHrZaxcKQ/o.jpg']"
cTE0bsuIPGVbJ2Zph-69NA,Buzkashi,"['https://s3-media3.fl.yelpcdn.com/bphoto/u1IVaOceT5c__4Ymr2ww2Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/-FSkfW9DvRuqYIPRA_3tJw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/oWUt4iiGgKBwXrO8o8Lmkg/o.jpg']"
eV3XeyDMWwT0E8o8nYodRQ,Au Pied de Cochon,"['https://s3-media2.fl.yelpcdn.com/bphoto/xKJbH83ZTAOpwMpqYFW4Iw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/lOvCsAnapoKoI3hNSCyDyA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/hSUEcvNUOnsJDUXEEDJSdg/o.jpg']"
arT8b1fhGKwMzZ4WsaXUww,Eggs & Co,"['https://s3-media4.fl.yelpcdn.com/bphoto/_Uvl6Zjh7jpspbmgjO7F0g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/VgCvZJ26aSMQhQNUWRbpDg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/oYJd3QIRktPdupSubU5Wcg/o.jpg']"
